False,1,0
False,0,1
True,1,2
True,1,0
False,1,2
True,1,0
True,1,0
True,1,0
False,0,1
True,1,0
False,0,1
True,1,2
False,0,1
False,0,1
False,0,1
False,0,1
True,0,1
True,1,0
True,1,0
True,1,0
